areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000009,South West,region,2020-07-07,12821,1998
E12000009,South West,region,2020-07-06,12804,1998
E12000009,South West,region,2020-07-05,12781,1996
E12000009,South West,region,2020-07-04,12764,1995
E12000009,South West,region,2020-07-03,12755,1993
E12000009,South West,region,2020-07-02,12747,1991
E12000009,South West,region,2020-07-01,12736,1989
E12000009,South West,region,2020-06-30,12712,1987
E12000009,South West,region,2020-06-29,12694,1982
E12000009,South West,region,2020-06-28,12678,1981
E12000009,South West,region,2020-06-27,12667,1980
E12000009,South West,region,2020-06-26,12659,1975
E12000009,South West,region,2020-06-25,12647,1971
E12000009,South West,region,2020-06-24,12639,1969
E12000009,South West,region,2020-06-23,12622,1967
E12000009,South West,region,2020-06-22,12607,1962
E12000009,South West,region,2020-06-21,12588,1960
E12000009,South West,region,2020-06-20,12580,1958
E12000009,South West,region,2020-06-19,12572,1956
E12000009,South West,region,2020-06-18,12547,1954
E12000009,South West,region,2020-06-17,12534,1951
E12000009,South West,region,2020-06-16,12518,1948
E12000009,South West,region,2020-06-15,12503,1942
E12000009,South West,region,2020-06-14,12483,1939
E12000009,South West,region,2020-06-13,12474,1935
E12000009,South West,region,2020-06-12,12461,1932
E12000009,South West,region,2020-06-11,12440,1926
E12000009,South West,region,2020-06-10,12415,1919
E12000009,South West,region,2020-06-09,12384,1911
E12000009,South West,region,2020-06-08,12359,1907
E12000009,South West,region,2020-06-07,12336,1901
E12000009,South West,region,2020-06-06,12317,1888
E12000009,South West,region,2020-06-05,12293,1883
E12000009,South West,region,2020-06-04,12242,1875
E12000009,South West,region,2020-06-03,12177,1867
E12000009,South West,region,2020-06-02,12109,1855
E12000009,South West,region,2020-06-01,12057,1847
E12000009,South West,region,2020-05-31,12005,1833
E12000009,South West,region,2020-05-30,11943,1827
E12000009,South West,region,2020-05-29,11892,1819
E12000009,South West,region,2020-05-28,11817,1808
